studentNumber,password,name,statusId,roleId,birthDate,gender,address,departmentId,international,phoneNumber
2300952,TempPass123!,Student2300952,1,1,2023-03-01,M,대구광역시 중구 동성로 5,29,False,0102289664
2300480,TempPass123!,Student2300480,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,30,False,0107355076
2300976,TempPass123!,Student2300976,1,1,2023-03-01,F,전라북도 군산시 대학로 120,31,False,0109976208
2300015,TempPass123!,Student2300015,1,1,2023-03-01,M,충청남도 계룡시 엄사면 충청대로 33,32,False,0101954476
2300333,TempPass123!,Student2300333,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,33,False,0107532600
2300419,TempPass123!,Student2300419,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,34,False,0109655696
2300436,TempPass123!,Student2300436,1,1,2023-03-01,M,전라북도 서천군 마량면 해양로 7,35,False,0102284255
2300074,TempPass123!,Student2300074,1,1,2023-03-01,M,대전광역시 유성구 대학로 99,36,False,0105505452
2300108,TempPass123!,Student2300108,1,1,2023-03-01,M,충청남도 금산군 금산읍 금산로 16,37,False,0108023513
2300863,TempPass123!,Student2300863,1,1,2023-03-01,F,전라북도 정읍시 칠보면 정읍로 33,38,False,0104168526
2300190,TempPass123!,Student2300190,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,39,False,0107018947
2300853,TempPass123!,Student2300853,1,1,2023-03-01,M,전라북도 부안군 변산면 해수욕장길 12,40,False,0103274483
2300318,TempPass123!,Student2300318,1,1,2023-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,41,False,0104509129
2300812,TempPass123!,Student2300812,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,42,False,0104770752
2300549,TempPass123!,Student2300549,1,1,2023-03-01,F,전라북도 남원시 금동로 5,43,False,0107485224
2300472,TempPass123!,Student2300472,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,44,False,0103734411
2300255,TempPass123!,Student2300255,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,45,False,0104615310
2300245,TempPass123!,Student2300245,1,1,2023-03-01,F,충청남도 공주시 금성동 공주로 21,46,False,0103426328
2300663,TempPass123!,Student2300663,1,1,2023-03-01,F,전라북도 익산시 금마면 조촌길 10,47,False,0102705548
2300123,TempPass123!,Student2300123,1,1,2023-03-01,M,전라북도 전주시 완산구 중앙로 50,48,False,0103573615
2300383,TempPass123!,Student2300383,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,49,False,0107282922
2300251,TempPass123!,Student2300251,1,1,2023-03-01,M,인천광역시 연수구 송도동,50,False,0107961285
2300110,TempPass123!,Student2300110,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,51,False,0107322651
2300705,TempPass123!,Student2300705,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,52,False,0101703804
2300795,TempPass123!,Student2300795,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,53,False,0107827004
2300841,TempPass123!,Student2300841,1,1,2023-03-01,M,전라북도 완주군 구천면 완주로 88,1,False,0108881411
2300326,TempPass123!,Student2300326,1,1,2023-03-01,M,전라북도 부안군 변산면 해수욕장길 12,2,False,0103215157
2300356,TempPass123!,Student2300356,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,3,False,0107953252
2300059,TempPass123!,Student2300059,1,1,2023-03-01,M,전라북도 익산시 금마면 조촌길 10,4,False,0108629024
2300939,TempPass123!,Student2300939,1,1,2023-03-01,F,대구광역시 중구 동성로 5,5,False,0109428711
2300232,TempPass123!,Student2300232,1,1,2023-03-01,M,부산광역시 해운대구 우동 1408,6,False,0109357387
2300170,TempPass123!,Student2300170,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,7,False,0105012904
2300468,TempPass123!,Student2300468,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,8,False,0103092193
2300210,TempPass123!,Student2300210,1,1,2023-03-01,M,충청남도 계룡시 엄사면 충청대로 33,9,False,0105616164
2300443,TempPass123!,Student2300443,1,1,2023-03-01,F,대전광역시 유성구 대학로 99,10,False,0109093095
2300410,TempPass123!,Student2300410,1,1,2023-03-01,F,전라북도 남원시 금동로 5,11,False,0107287328
2300816,TempPass123!,Student2300816,1,1,2023-03-01,F,전라북도 정읍시 칠보면 정읍로 33,12,False,0109772328
2300248,TempPass123!,Student2300248,1,1,2023-03-01,F,전라북도 김제시 검산동 3길 5,13,False,0104262719
2300145,TempPass123!,Student2300145,1,1,2023-03-01,M,충청남도 공주시 금성동 공주로 21,14,False,0102042973
2300437,TempPass123!,Student2300437,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,15,False,0106160237
2300561,TempPass123!,Student2300561,1,1,2023-03-01,M,대전광역시 유성구 대학로 99,16,False,0105833412
2300894,TempPass123!,Student2300894,1,1,2023-03-01,F,대구광역시 중구 동성로 5,17,False,0106531818
2300903,TempPass123!,Student2300903,1,1,2023-03-01,F,충청남도 논산시 강경읍 논산로 14,18,False,0108224823
2300533,TempPass123!,Student2300533,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,19,False,0101579815
2300759,TempPass123!,Student2300759,1,1,2023-03-01,F,전라북도 군산시 대학로 120,20,False,0109704230
2300430,TempPass123!,Student2300430,1,1,2023-03-01,F,대전광역시 유성구 대학로 99,21,False,0109178697
2300554,TempPass123!,Student2300554,1,1,2023-03-01,M,전라북도 무주군 무주읍 태권대로 18,22,False,0101311703
2300957,TempPass123!,Student2300957,1,1,2023-03-01,M,전라북도 정읍시 칠보면 정읍로 33,23,False,0105165176
2300973,TempPass123!,Student2300973,1,1,2023-03-01,F,충청남도 논산시 강경읍 논산로 14,24,False,0105697970
2300345,TempPass123!,Student2300345,1,1,2023-03-01,F,충청남도 공주시 금성동 공주로 21,25,False,0105701041
2300021,TempPass123!,Student2300021,1,1,2023-03-01,F,전라북도 진안군 정천면 진안로 15,26,False,0103112858
2300460,TempPass123!,Student2300460,1,1,2023-03-01,M,전라북도 무주군 무주읍 태권대로 18,27,False,0101455038
2300603,TempPass123!,Student2300603,1,1,2023-03-01,F,전라북도 진안군 정천면 진안로 15,28,False,0101093587
2300758,TempPass123!,Student2300758,1,1,2023-03-01,M,충청남도 금산군 금산읍 금산로 16,29,False,0108410102
2300219,TempPass123!,Student2300219,1,1,2023-03-01,M,전라북도 전주시 완산구 중앙로 50,30,False,0105871824
2300494,TempPass123!,Student2300494,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,31,False,0106270173
2300172,TempPass123!,Student2300172,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,32,False,0107912109
2300987,TempPass123!,Student2300987,1,1,2023-03-01,F,광주광역시 북구 효천로 101,33,False,0102729588
2300376,TempPass123!,Student2300376,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,34,False,0109171560
2300958,TempPass123!,Student2300958,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,35,False,0105032887
2300735,TempPass123!,Student2300735,1,1,2023-03-01,F,충청남도 청양군 청양읍 청양로 9,36,False,0108618379
2300082,TempPass123!,Student2300082,1,1,2023-03-01,M,전라북도 무주군 무주읍 태권대로 18,37,False,0104279376
2300139,TempPass123!,Student2300139,1,1,2023-03-01,F,전라북도 순창군 순창읍 원리로 27,38,False,0105008342
2300045,TempPass123!,Student2300045,1,1,2023-03-01,M,전라북도 김제시 검산동 3길 5,39,False,0105732026
2300715,TempPass123!,Student2300715,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,40,False,0103193106
2300786,TempPass123!,Student2300786,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,41,False,0107181373
2300241,TempPass123!,Student2300241,1,1,2023-03-01,M,전라북도 순창군 순창읍 원리로 27,42,False,0103026947
2300676,TempPass123!,Student2300676,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,43,False,0104091707
2300887,TempPass123!,Student2300887,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,44,False,0107353157
2300902,TempPass123!,Student2300902,1,1,2023-03-01,M,전라북도 순창군 순창읍 원리로 27,45,False,0109557854
2300960,TempPass123!,Student2300960,1,1,2023-03-01,M,전라북도 익산시 금마면 조촌길 10,46,False,0107737673
2300079,TempPass123!,Student2300079,1,1,2023-03-01,M,충청남도 부여군 부여읍 관북리 45,47,False,0109628855
2300827,TempPass123!,Student2300827,1,1,2023-03-01,M,전라북도 진안군 정천면 진안로 15,48,False,0104528520
2300469,TempPass123!,Student2300469,1,1,2023-03-01,M,전라북도 정읍시 칠보면 정읍로 33,49,False,0109576312
2300314,TempPass123!,Student2300314,1,1,2023-03-01,M,충청남도 부여군 부여읍 관북리 45,50,False,0107514984
2300644,TempPass123!,Student2300644,1,1,2023-03-01,F,전라북도 군산시 대학로 120,51,False,0103388396
2300678,TempPass123!,Student2300678,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,52,False,0108475833
2300716,TempPass123!,Student2300716,1,1,2023-03-01,F,대구광역시 중구 동성로 5,53,False,0106649412
2300367,TempPass123!,Student2300367,1,1,2023-03-01,F,대구광역시 중구 동성로 5,1,False,0109341595
2300658,TempPass123!,Student2300658,1,1,2023-03-01,F,전라북도 익산시 금마면 조촌길 10,2,False,0105175095
2300161,TempPass123!,Student2300161,1,1,2023-03-01,F,충청남도 부여군 부여읍 관북리 45,3,False,0105745875
2300039,TempPass123!,Student2300039,1,1,2023-03-01,M,대구광역시 중구 동성로 5,4,False,0104437253
2300358,TempPass123!,Student2300358,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,5,False,0107223775
2300149,TempPass123!,Student2300149,1,1,2023-03-01,M,전라북도 정읍시 칠보면 정읍로 33,6,False,0103873186
2300308,TempPass123!,Student2300308,1,1,2023-03-01,M,전라북도 서천군 마량면 해양로 7,7,False,0105184423
2300455,TempPass123!,Student2300455,1,1,2023-03-01,M,전라북도 임실군 성수면 임실로 22,8,False,0107695017
2300458,TempPass123!,Student2300458,1,1,2023-03-01,F,부산광역시 해운대구 우동 1408,9,False,0107540225
2300905,TempPass123!,Student2300905,1,1,2023-03-01,F,전라북도 익산시 금마면 조촌길 10,10,False,0106311739
2300606,TempPass123!,Student2300606,1,1,2023-03-01,M,전라북도 정읍시 칠보면 정읍로 33,11,False,0109583234
2300753,TempPass123!,Student2300753,1,1,2023-03-01,F,전라북도 무주군 무주읍 태권대로 18,12,False,0101733892
2300285,TempPass123!,Student2300285,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,13,False,0106320428
2300665,TempPass123!,Student2300665,1,1,2023-03-01,F,전라북도 김제시 검산동 3길 5,14,False,0103714543
2300330,TempPass123!,Student2300330,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,15,False,0109070912
2300199,TempPass123!,Student2300199,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,16,False,0102606725
2300723,TempPass123!,Student2300723,1,1,2023-03-01,M,충청남도 금산군 금산읍 금산로 16,17,False,0108251690
2300664,TempPass123!,Student2300664,1,1,2023-03-01,F,충청남도 논산시 강경읍 논산로 14,18,False,0106996053
2300662,TempPass123!,Student2300662,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,19,False,0103883514
2300372,TempPass123!,Student2300372,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,20,False,0109930855
2300423,TempPass123!,Student2300423,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,21,False,0105873621
2300529,TempPass123!,Student2300529,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,22,False,0103280057
2300889,TempPass123!,Student2300889,1,1,2023-03-01,F,전라북도 정읍시 칠보면 정읍로 33,23,False,0108846018
2300440,TempPass123!,Student2300440,1,1,2023-03-01,M,전라북도 순창군 순창읍 원리로 27,24,False,0106874425
2300281,TempPass123!,Student2300281,1,1,2023-03-01,F,전라북도 익산시 금마면 조촌길 10,25,False,0108311544
2300361,TempPass123!,Student2300361,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,26,False,0108368162
2300991,TempPass123!,Student2300991,1,1,2023-03-01,F,충청남도 부여군 부여읍 관북리 45,27,False,0104722252
2300360,TempPass123!,Student2300360,1,1,2023-03-01,F,전라북도 군산시 대학로 120,28,False,0109363415
2300307,TempPass123!,Student2300307,1,1,2023-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,29,False,0105459172
2300613,TempPass123!,Student2300613,1,1,2023-03-01,M,대구광역시 중구 동성로 5,30,False,0105606527
2300918,TempPass123!,Student2300918,1,1,2023-03-01,M,충청남도 청양군 청양읍 청양로 9,31,False,0104924639
2300730,TempPass123!,Student2300730,1,1,2023-03-01,F,전라북도 진안군 정천면 진안로 15,32,False,0102261472
2300088,TempPass123!,Student2300088,1,1,2023-03-01,M,전라북도 정읍시 칠보면 정읍로 33,33,False,0108525480
2300362,TempPass123!,Student2300362,1,1,2023-03-01,F,전라북도 진안군 정천면 진안로 15,34,False,0107568966
2300249,TempPass123!,Student2300249,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,35,False,0106514227
2300953,TempPass123!,Student2300953,1,1,2023-03-01,F,광주광역시 북구 효천로 101,36,False,0105037212
2300540,TempPass123!,Student2300540,1,1,2023-03-01,F,전라북도 군산시 대학로 120,37,False,0106773218
2300073,TempPass123!,Student2300073,1,1,2023-03-01,F,대구광역시 중구 동성로 5,38,False,0103736850
2300184,TempPass123!,Student2300184,1,1,2023-03-01,F,충청남도 청양군 청양읍 청양로 9,39,False,0105816965
2300162,TempPass123!,Student2300162,1,1,2023-03-01,M,전라북도 부안군 변산면 해수욕장길 12,40,False,0105790179
2300810,TempPass123!,Student2300810,1,1,2023-03-01,F,충청남도 청양군 청양읍 청양로 9,41,False,0106690562
2300949,TempPass123!,Student2300949,1,1,2023-03-01,F,충청남도 공주시 금성동 공주로 21,42,False,0102128784
2300556,TempPass123!,Student2300556,1,1,2023-03-01,M,전라북도 서천군 마량면 해양로 7,43,False,0101160622
2300203,TempPass123!,Student2300203,1,1,2023-03-01,F,충청남도 금산군 금산읍 금산로 16,44,False,0105236902
2300486,TempPass123!,Student2300486,1,1,2023-03-01,F,대구광역시 중구 동성로 5,45,False,0103518907
2300112,TempPass123!,Student2300112,1,1,2023-03-01,M,대전광역시 유성구 대학로 99,46,False,0104552021
2300698,TempPass123!,Student2300698,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,47,False,0104123927
2300368,TempPass123!,Student2300368,1,1,2023-03-01,F,부산광역시 해운대구 우동 1408,48,False,0103091469
2300672,TempPass123!,Student2300672,1,1,2023-03-01,M,인천광역시 연수구 송도동,49,False,0108293208
2300956,TempPass123!,Student2300956,1,1,2023-03-01,F,충청남도 공주시 금성동 공주로 21,50,False,0109399098
2300168,TempPass123!,Student2300168,1,1,2023-03-01,M,전라북도 완주군 구천면 완주로 88,51,False,0101954609
2300001,TempPass123!,Student2300001,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,52,False,0106207086
2300927,TempPass123!,Student2300927,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,53,False,0109269426
2300734,TempPass123!,Student2300734,1,1,2023-03-01,F,전라북도 남원시 금동로 5,1,False,0103441770
2300523,TempPass123!,Student2300523,1,1,2023-03-01,M,충청남도 부여군 부여읍 관북리 45,2,False,0104045241
2300461,TempPass123!,Student2300461,1,1,2023-03-01,F,전라북도 군산시 대학로 120,3,False,0108429671
2300389,TempPass123!,Student2300389,1,1,2023-03-01,M,전라북도 장수군 장수읍 약수로 31,4,False,0102422488
2300842,TempPass123!,Student2300842,1,1,2023-03-01,M,전라북도 서천군 마량면 해양로 7,5,False,0109061621
2300706,TempPass123!,Student2300706,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,6,False,0103886714
2300035,TempPass123!,Student2300035,1,1,2023-03-01,M,충청남도 청양군 청양읍 청양로 9,7,False,0105025758
2300805,TempPass123!,Student2300805,1,1,2023-03-01,M,전라북도 장수군 장수읍 약수로 31,8,False,0107568492
2300129,TempPass123!,Student2300129,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,9,False,0109056864
2300465,TempPass123!,Student2300465,1,1,2023-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,10,False,0101615186
2300519,TempPass123!,Student2300519,1,1,2023-03-01,F,전라북도 남원시 금동로 5,11,False,0108120174
2300340,TempPass123!,Student2300340,1,1,2023-03-01,F,전라북도 남원시 금동로 5,12,False,0101114660
2300713,TempPass123!,Student2300713,1,1,2023-03-01,M,충청남도 금산군 금산읍 금산로 16,13,False,0107837809
2300296,TempPass123!,Student2300296,1,1,2023-03-01,M,충청남도 공주시 금성동 공주로 21,14,False,0105640865
2300087,TempPass123!,Student2300087,1,1,2023-03-01,F,충청남도 부여군 부여읍 관북리 45,15,False,0109873410
2300650,TempPass123!,Student2300650,1,1,2023-03-01,F,충청남도 청양군 청양읍 청양로 9,16,False,0107510457
2300320,TempPass123!,Student2300320,1,1,2023-03-01,M,전라북도 장수군 장수읍 약수로 31,17,False,0106977902
2300782,TempPass123!,Student2300782,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,18,False,0104199459
2300027,TempPass123!,Student2300027,1,1,2023-03-01,F,전라북도 순창군 순창읍 원리로 27,19,False,0105485460
2300797,TempPass123!,Student2300797,1,1,2023-03-01,M,전라북도 정읍시 칠보면 정읍로 33,20,False,0103241402
2300838,TempPass123!,Student2300838,1,1,2023-03-01,F,광주광역시 북구 효천로 101,21,False,0105089695
2300937,TempPass123!,Student2300937,1,1,2023-03-01,F,대구광역시 중구 동성로 5,22,False,0109236980
2300655,TempPass123!,Student2300655,1,1,2023-03-01,M,전라북도 김제시 검산동 3길 5,23,False,0101769577
2300527,TempPass123!,Student2300527,1,1,2023-03-01,M,광주광역시 북구 효천로 101,24,False,0102594839
2300668,TempPass123!,Student2300668,1,1,2023-03-01,M,충청남도 보령시 대천4동 해수욕장로 8,25,False,0101734165
2300386,TempPass123!,Student2300386,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,26,False,0107640378
2300900,TempPass123!,Student2300900,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,27,False,0108811518
2300484,TempPass123!,Student2300484,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,28,False,0103774939
2300697,TempPass123!,Student2300697,1,1,2023-03-01,F,전라북도 익산시 금마면 조촌길 10,29,False,0103824867
2300806,TempPass123!,Student2300806,1,1,2023-03-01,M,충청남도 공주시 금성동 공주로 21,30,False,0105205086
2300854,TempPass123!,Student2300854,1,1,2023-03-01,F,충청남도 부여군 부여읍 관북리 45,31,False,0102303834
2300128,TempPass123!,Student2300128,1,1,2023-03-01,F,전라북도 진안군 정천면 진안로 15,32,False,0105663610
2300514,TempPass123!,Student2300514,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,33,False,0108997742
2300577,TempPass123!,Student2300577,1,1,2023-03-01,M,전라북도 순창군 순창읍 원리로 27,34,False,0101232149
2300778,TempPass123!,Student2300778,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,35,False,0105495787
2300892,TempPass123!,Student2300892,1,1,2023-03-01,M,전라북도 진안군 정천면 진안로 15,36,False,0103839588
2300745,TempPass123!,Student2300745,1,1,2023-03-01,M,전라북도 익산시 금마면 조촌길 10,37,False,0104692091
2300225,TempPass123!,Student2300225,1,1,2023-03-01,F,전라북도 군산시 대학로 120,38,False,0104637329
2300671,TempPass123!,Student2300671,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,39,False,0105020751
2300601,TempPass123!,Student2300601,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,40,False,0105587383
2300834,TempPass123!,Student2300834,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,41,False,0102738033
2300438,TempPass123!,Student2300438,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,42,False,0101191927
2300336,TempPass123!,Student2300336,1,1,2023-03-01,F,충청남도 부여군 부여읍 관북리 45,43,False,0108561936
2300237,TempPass123!,Student2300237,1,1,2023-03-01,F,전라북도 순창군 순창읍 원리로 27,44,False,0106334187
2300126,TempPass123!,Student2300126,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,45,False,0104446836
2300449,TempPass123!,Student2300449,1,1,2023-03-01,F,전라북도 군산시 대학로 120,46,False,0105129629
2300127,TempPass123!,Student2300127,1,1,2023-03-01,F,대구광역시 중구 동성로 5,47,False,0108382865
2300708,TempPass123!,Student2300708,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,48,False,0105509735
2300164,TempPass123!,Student2300164,1,1,2023-03-01,M,전라북도 완주군 구천면 완주로 88,49,False,0103688452
2300441,TempPass123!,Student2300441,1,1,2023-03-01,F,부산광역시 해운대구 우동 1408,50,False,0103587668
2300357,TempPass123!,Student2300357,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,51,False,0101939778
2300660,TempPass123!,Student2300660,1,1,2023-03-01,M,전라북도 군산시 대학로 120,52,False,0103025173
2300789,TempPass123!,Student2300789,1,1,2023-03-01,F,전라북도 순창군 순창읍 원리로 27,53,False,0109085604
2300537,TempPass123!,Student2300537,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,1,False,0104036970
2300685,TempPass123!,Student2300685,1,1,2023-03-01,M,대구광역시 중구 동성로 5,2,False,0109611192
2300858,TempPass123!,Student2300858,1,1,2023-03-01,F,대전광역시 유성구 대학로 99,3,False,0106106570
2300826,TempPass123!,Student2300826,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,4,False,0107380014
2300343,TempPass123!,Student2300343,1,1,2023-03-01,F,광주광역시 북구 효천로 101,5,False,0101381798
2300418,TempPass123!,Student2300418,1,1,2023-03-01,F,충청남도 계룡시 엄사면 충청대로 33,6,False,0104316943
2300067,TempPass123!,Student2300067,1,1,2023-03-01,M,전라북도 부안군 변산면 해수욕장길 12,7,False,0104048401
2300921,TempPass123!,Student2300921,1,1,2023-03-01,F,충청남도 계룡시 엄사면 충청대로 33,8,False,0109738481
2300563,TempPass123!,Student2300563,1,1,2023-03-01,M,대전광역시 유성구 대학로 99,9,False,0109923587
2300589,TempPass123!,Student2300589,1,1,2023-03-01,F,충청남도 공주시 금성동 공주로 21,10,False,0105627923
2300969,TempPass123!,Student2300969,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,11,False,0108686459
2300675,TempPass123!,Student2300675,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,12,False,0104577285
2300375,TempPass123!,Student2300375,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,13,False,0106059547
2300898,TempPass123!,Student2300898,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,14,False,0103980234
2300359,TempPass123!,Student2300359,1,1,2023-03-01,M,충청남도 금산군 금산읍 금산로 16,15,False,0108801419
2300439,TempPass123!,Student2300439,1,1,2023-03-01,M,전라북도 군산시 대학로 120,16,False,0104253776
2300636,TempPass123!,Student2300636,1,1,2023-03-01,M,대전광역시 유성구 대학로 99,17,False,0104808081
2300807,TempPass123!,Student2300807,1,1,2023-03-01,M,전라북도 무주군 무주읍 태권대로 18,18,False,0108400808
2300707,TempPass123!,Student2300707,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,19,False,0106538631
2300414,TempPass123!,Student2300414,1,1,2023-03-01,F,전라북도 완주군 구천면 완주로 88,20,False,0105903609
2300091,TempPass123!,Student2300091,1,1,2023-03-01,F,충청남도 청양군 청양읍 청양로 9,21,False,0108281374
2300998,TempPass123!,Student2300998,1,1,2023-03-01,F,전라북도 정읍시 칠보면 정읍로 33,22,False,0103275694
2300322,TempPass123!,Student2300322,1,1,2023-03-01,F,전라북도 군산시 대학로 120,23,False,0103050355
2300546,TempPass123!,Student2300546,1,1,2023-03-01,M,전라북도 장수군 장수읍 약수로 31,24,False,0105660256
2300763,TempPass123!,Student2300763,1,1,2023-03-01,F,충청남도 공주시 금성동 공주로 21,25,False,0103936139
2300347,TempPass123!,Student2300347,1,1,2023-03-01,M,전라북도 서천군 마량면 해양로 7,26,False,0103181182
2300095,TempPass123!,Student2300095,1,1,2023-03-01,M,전라북도 서천군 마량면 해양로 7,27,False,0106540966
2300253,TempPass123!,Student2300253,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,28,False,0102030278
2300733,TempPass123!,Student2300733,1,1,2023-03-01,F,충청남도 논산시 강경읍 논산로 14,29,False,0106930064
2300093,TempPass123!,Student2300093,1,1,2023-03-01,M,전라북도 무주군 무주읍 태권대로 18,30,False,0108743641
2300290,TempPass123!,Student2300290,1,1,2023-03-01,F,전라북도 정읍시 칠보면 정읍로 33,31,False,0104025349
2300595,TempPass123!,Student2300595,1,1,2023-03-01,M,전라북도 서천군 마량면 해양로 7,32,False,0102431789
2300682,TempPass123!,Student2300682,1,1,2023-03-01,F,광주광역시 북구 효천로 101,33,False,0107040067
2300317,TempPass123!,Student2300317,1,1,2023-03-01,F,전라북도 장수군 장수읍 약수로 31,34,False,0104271905
2300106,TempPass123!,Student2300106,1,1,2023-03-01,F,충청남도 보령시 대천4동 해수욕장로 8,35,False,0106238074
2300971,TempPass123!,Student2300971,1,1,2023-03-01,F,전라북도 군산시 대학로 120,36,False,0109139101
2300191,TempPass123!,Student2300191,1,1,2023-03-01,F,전라북도 군산시 대학로 120,37,False,0105177310
2300574,TempPass123!,Student2300574,1,1,2023-03-01,F,전라북도 진안군 정천면 진안로 15,38,False,0104360072
2300538,TempPass123!,Student2300538,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,39,False,0104541039
2300746,TempPass123!,Student2300746,1,1,2023-03-01,M,충청남도 논산시 강경읍 논산로 14,40,False,0104591364
2300634,TempPass123!,Student2300634,1,1,2023-03-01,M,전라북도 부안군 변산면 해수욕장길 12,41,False,0107835382
2300355,TempPass123!,Student2300355,1,1,2023-03-01,F,대전광역시 유성구 대학로 99,42,False,0104811746
2300881,TempPass123!,Student2300881,1,1,2023-03-01,M,전라북도 무주군 무주읍 태권대로 18,43,False,0108749545
2300502,TempPass123!,Student2300502,1,1,2023-03-01,M,전라북도 완주군 구천면 완주로 88,44,False,0106763512
2300417,TempPass123!,Student2300417,1,1,2023-03-01,F,전라북도 군산시 대학로 120,45,False,0102280713
2300908,TempPass123!,Student2300908,1,1,2023-03-01,M,인천광역시 연수구 송도동,46,False,0108549089
2300037,TempPass123!,Student2300037,1,1,2023-03-01,F,전라북도 임실군 성수면 임실로 22,47,False,0104058452
2300506,TempPass123!,Student2300506,1,1,2023-03-01,F,전라북도 순창군 순창읍 원리로 27,48,False,0102327174
2300444,TempPass123!,Student2300444,1,1,2023-03-01,F,전라북도 서천군 마량면 해양로 7,49,False,0102972237
2300433,TempPass123!,Student2300433,1,1,2023-03-01,F,전라북도 부안군 변산면 해수욕장길 12,50,False,0105003006
2300211,TempPass123!,Student2300211,1,1,2023-03-01,F,서울특별시 종로구 세종로 1,51,False,0105199749
2300107,TempPass123!,Student2300107,1,1,2023-03-01,F,전라북도 고창군 심원면 고창로 9,52,False,0109848140
2300640,TempPass123!,Student2300640,1,1,2023-03-01,M,전라북도 순창군 순창읍 원리로 27,53,False,0104871967
2300268,TempPass123!,Student2300268,1,1,2023-03-01,F,대구광역시 중구 동성로 5,1,False,0108761468
2300498,TempPass123!,Student2300498,1,1,2023-03-01,F,부산광역시 해운대구 우동 1408,2,False,0103738855
2300329,TempPass123!,Student2300329,1,1,2023-03-01,F,전라북도 무주군 무주읍 태권대로 18,3,False,0107960394
2300948,TempPass123!,Student2300948,1,1,2023-03-01,F,전라북도 전주시 완산구 중앙로 50,4,False,0107346319
